Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
nt,Other_mining ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
nt,Other_mining ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Crude Oil and Other Refinery Feedstock,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    LPG                    ,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
nt,Manufacturing                             ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Auto gasoline-unleaded ,,,,,,,,,,,0,0,0,,,,,,,,
nt,Manufacturing                             ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Kerosene and Heating oil  ,,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
nt,Manufacturing                             ,    Diesel                    ,,,1,1.1,1.1,1.1,0.1,0.1,1.1,1.1,0.2,0.5,0,0.6,0.4,0.5,0.4,0.4,0.5,0.5,0
nt,Manufacturing                             ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Petroleum products nec ,,,,,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2
nt,Manufacturing                             ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Natural gas            ,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0
nt,Manufacturing                             ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,    Thermal electricity    ,,2.2,2.2,,,,,,,,,,,,,,,,,
nt,Manufacturing                             ,,,Energy consumption,21.8,21.7,23,23.1,22.2,22.1,23.3,27.1,21.5,23,24,24.2,23.2,17.9,2.4,1.2,1.2,1.1,0.5
nt,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
nt,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
nt,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
nt,Food_beverages,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
nt,Food_beverages,    Brown coal,,,,,,,,,,,,,,,,,,,,,
nt,Food_beverages,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
nt,Food_beverages,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
nt,Food_beverages,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
nt,Food_beverages,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
