Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
sa,Other_petroleum_manufacturing          ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Coke      ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
sa,Other_petroleum_manufacturing          ,,,Energy consumption   ,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,    Electricity            ,,,,,0.7,0.7,0.8,1.1,1.2,1.2,1.2,1.2,0.7,0.7,0.9,0.8,0.7,0.7,0.6,0.7,0.9
sa,Basic_chemical_Polymer,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Town gas/Hydrogen,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
sa,Basic_chemical_Polymer,,,Energy consumption   ,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    LPG                    ,,,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
sa,Non-metallic_mineral                ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Diesel                    ,,,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
sa,Non-metallic_mineral                ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Natural gas            ,,,8.4,8.7,8.5,9,9.4,8.7,7.7,9.6,11.1,13.4,14.2,13.8,13.2,12.2,11.8,11.4,11.4,11.3,11.5
sa,Non-metallic_mineral                ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,    Electricity            ,,,1,1.1,1.2,1.3,1.3,1.6,1.9,1.9,1.9,2,1.7,1.7,1.6,1.7,1.6,1.7,1.7,1.7,1.7
sa,Non-metallic_mineral                ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
sa,Non-metallic_mineral                ,,,Energy consumption   ,10.2,10.6,10.5,11,11.4,11,10.4,14.4,16.3,18.6,18.9,18.8,16.2,15.7,14.9,15,15.1,15,15.3
sa,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
sa,Glass_products                     ,,,Energy consumption   ,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
sa,Ceramics                                     ,,,Energy consumption   ,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Diesel                    ,,,,,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
sa,Cement_and_other,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,    Electricity            ,,,,,0.8,0.9,0.9,1.2,1.3,1.3,1.2,1.2,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8
sa,Cement_and_other,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
sa,Cement_and_other,,,Energy consumption   ,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,,,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,,,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,,,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
sa,Other_non-metallic_mineral,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
