Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
tas,Food_beverages,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Fuel oil               ,,,0.1,0.1,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Petroleum products nec ,,,,,,,,,,,0,0,0,0,,,,,,,
tas,Food_beverages,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Natural gas            ,,,,,,,0.4,0.2,0.4,0.4,0.4,0.4,0.6,0.7,1.2,1.2,1.4,1.3,1.4,1.4,1.5
tas,Food_beverages,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,    Electricity            ,,,0.9,0.9,1,0.9,0.9,0.9,0.9,1,1,1,1.3,1.1,1.1,1,1,1.1,1.1,1.1,1.1
tas,Food_beverages,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Food_beverages,,,Energy consumption,3.6,3.8,3,2.9,3.2,3.1,3.1,3.4,3.7,3.7,4,3.4,2.9,2.6,2.8,2.8,2.9,3,3.1
tas,Textile,,,,,,,,,,,,,,,,,,,,,,
tas,Textile,,,,,,,,,,,,,,,,,,,,,,
tas,Textile,,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Crude Oil and Other Refinery Feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    LPG                    ,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1
tas,Textile,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Diesel                    ,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,
tas,Textile,    Fuel oil               ,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
tas,Textile,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,    Electricity            ,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0
tas,Textile,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Textile,,,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Textile,,,Energy consumption,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
tas,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,"    Wood, woodwaste        ",,,1.9,2.2,1.7,1.7,1.7,1.4,1.7,1.7,,,,,,,,,,,
tas,Wood                   ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Diesel                    ,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
tas,Wood                   ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Petroleum products nec ,,,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,,,,,,,,,,,
tas,Wood                   ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,    Electricity            ,,,3.3,3.3,3.4,3.3,3.5,3.5,3.6,3.6,,,,,,,,,,,
tas,Wood                   ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Wood                   ,,    Thermal electricity    ,,0.1,0.1,,,,,,,,,,,,,,,,,
tas,Wood                   ,,,Energy consumption,10,10.2,6.2,6.6,6.9,6.6,7.1,7.1,,,,,,,,,,,
tas,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,    Electricity            ,,,,,,,,,,,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
tas,Other_wood_products                  ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Other_wood_products                  ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,"    Wood, woodwaste        ",,,,,,,,,,,1,0.9,,,,,,,,,
tas,Pulp_paper,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,    Electricity            ,,,,,,,,,,,3.4,3.4,3.1,2.7,2.7,2.4,2.5,2.7,2.7,2.8,2.5
tas,Pulp_paper,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Pulp_paper,,,Energy consumption,,,,,,,,,6.9,6.2,3.1,2.7,4.7,4.3,4.6,4.8,5.1,5,4.6
tas,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Crude Oil and Other Refinery Feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
tas,Petroleum_refining                           ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Coke      ,,,,,,,,,,,,,,,,,,,,
tas,Other_petroleum_manufacturing          ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
