Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
qld,Manufacturing                             ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,    Thermal electricity    ,,6,4.4,,,,,,,,,,,,,,,,,
qld,Manufacturing                             ,,,Energy consumption,267.7,273,227.6,173.1,257,300.3,258.9,253.1,279.3,302.4,301.7,303.5,324.1,319.3,352.9,309.5,316.3,301.8,279.2
qld,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Black coal             ,,,3.6,3.1,5.6,5.4,5.2,5.1,5.2,5.3,5.2,4.5,5.2,4,4.5,4.1,4.1,4.3,3.9,3.4,3.5
qld,Food_beverages,    Brown coal,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,"    Wood, woodwaste        ",,,0.8,0.8,0.3,0.3,0.3,0.4,0.6,0.8,0.4,0.4,0.3,0.3,0.5,0.5,0.4,0.5,0.3,0.3,0.3
qld,Food_beverages,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Crude Oil and Other Refinery Feedstock     ,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qld,Food_beverages,    LPG                    ,,,0.2,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3
qld,Food_beverages,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Diesel                    ,,,0.7,0.7,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
qld,Food_beverages,    Fuel oil               ,,,0.5,0.4,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0
qld,Food_beverages,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Natural gas            ,,,2.6,2.6,2.6,2.6,2.6,2.6,2.1,2.2,2.6,2.5,3.4,3.6,3.5,3.5,3.5,3.3,3.2,3.2,3.2
qld,Food_beverages,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,    Electricity            ,,,5.7,5.9,5.3,5.4,5,5.3,5.3,4.8,3.6,4.1,5.5,5.5,5.7,6.5,6.9,6.1,5.8,5.7,5.3
qld,Food_beverages,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Food_beverages,,    Thermal electricity    ,,2.2,2.5,,,,,,,,,,,,,,,,,
qld,Food_beverages,,,Energy consumption,101.6,95.9,40.8,42.6,44.3,44.9,44.8,45.5,56.4,86.7,84.5,84.4,100.9,91.8,103.8,99.3,107.2,95.2,88.6
qld,Textile,,,,,,,,,,,,,,,,,,,,,,
qld,Textile,,,,,,,,,,,,,,,,,,,,,,
qld,Textile,,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Crude Oil and Other Refinery Feedstock     ,,,,,0,0,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
qld,Textile,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,    Electricity            ,,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.1,0.2,0.2,0.2,0.1,0.1,0,0,0
qld,Textile,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Textile,,,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
qld,Textile,,,Energy consumption,0.6,0.6,0.7,0.6,1.2,1.2,1.2,1.1,1,1,0.6,0.7,0.9,0.8,0.6,0.6,0.6,0.6,0.6
qld,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Black coal             ,,,1.4,1.4,3,3,3.3,3.3,3.3,3.3,,,,,,,,,,,
qld,Wood                   ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,"    Wood, woodwaste        ",,,0.7,0.7,1.9,2,2.1,2.9,3.1,3.4,,,,,,,,,,,
qld,Wood                   ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    LPG                    ,,,,0.1,0,0,0,0,0,0,,,,,,,,,,,
qld,Wood                   ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Diesel                    ,,,0.2,0.2,0.1,0.1,0.1,0,0,0,,,,,,,,,,,
qld,Wood                   ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Natural gas            ,,,0.2,0.2,0.7,0.7,0.8,0.7,0.7,0.6,,,,,,,,,,,
qld,Wood                   ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,    Electricity            ,,,1.2,1.2,1.8,2.1,2,1.8,1.9,1.8,,,,,,,,,,,
qld,Wood                   ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Wood                   ,,    Thermal electricity    ,,0.2,0.2,,,,,,,,,,,,,,,,,
qld,Wood                   ,,,Energy consumption,4.7,4.8,7.5,7.9,8.2,8.7,9,9.2,,,,,,,,,,,
qld,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Black coal             ,,,,,,,,,,,0.3,0.2,,,,,,,,,
qld,Other_wood_products                  ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    LPG                    ,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
qld,Other_wood_products                  ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Diesel                    ,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0
qld,Other_wood_products                  ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,    Electricity            ,,,,,,,,,,,0.8,0.9,0.7,0.6,0.6,0.6,0.6,0.6,0.5,0.9,0.5
qld,Other_wood_products                  ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
qld,Other_wood_products                  ,,,Energy consumption,,,,,,,,,4.3,4.2,3.3,2.7,2.3,2.5,2.7,3.1,3,3.1,2.5
qld,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    LPG                    ,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.1,0
qld,Pulp_paper,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Natural gas            ,,,,,,,,,,,0.5,0.4,0.6,0.5,0.5,0.5,0.8,0.5,0.5,0.4,0.5
qld,Pulp_paper,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,    Electricity            ,,,,,,,,,,,0.9,1,1.2,1.1,1.1,0.8,0.7,0.7,0.7,0.7,0.7
qld,Pulp_paper,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
qld,Pulp_paper,,,Energy consumption,,,,,,,,,4.1,4,4.6,4.4,4.3,2.8,2.5,2.5,2.5,2.3,2.4
qld,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Crude Oil and Other Refinery Feedstock     ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
qld,Petroleum_refining                           ,,,Energy consumption,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
qld,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
