Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
wa,Manufacturing                             ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
wa,Manufacturing                             ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
wa,Manufacturing                             ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
wa,Manufacturing                             ,,    Thermal electricity    ,,9.2,9.4,,,,,,,,,,,,,,,,,
wa,Manufacturing                             ,,,Energy consumption  ,225.4,225.7,235.6,234.6,231.8,223.1,256.7,243.7,243.3,244.2,259.4,225.7,235.2,244.4,199.9,234.5,227.8,220.2,241.1
wa,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Brown coal,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Bagasse                ,,,,,1.3,1.3,1.3,1,0.9,,,,,,,,,,,,
wa,Food_beverages,    Crude Oil and Other Refinery Feedstock     ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    LPG                    ,,,,,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1
wa,Food_beverages,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Natural gas            ,,,2.1,2.1,2.1,2.2,2.4,2.5,2.4,2.1,2.1,2,1.9,1.9,1.8,1.9,2.2,2,1.9,2.1,2.2
wa,Food_beverages,    Town gas               ,,,,,,,,,,,,0.1,,,,,,,,,
wa,Food_beverages,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,    Electricity            ,,,1.7,1.7,0.8,0.9,0.8,0.8,0.9,0.9,0.8,0.8,0.9,1,1,1,0.9,0.9,0.9,0.8,0.9
wa,Food_beverages,    Liquid/gas Biofuels               ,,,,,,,,,,,,0,,,,,,,,,
wa,Food_beverages,,,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
wa,Food_beverages,,,Energy consumption  ,6.2,6.2,4.3,4.4,4.6,4.3,4.3,3,3,2.9,3,3,2.9,3,3.2,3,2.8,3,3.2
wa,Textile,,,,,,,,,,,,,,,,,,,,,,
wa,Textile,,,,,,,,,,,,,,,,,,,,,,
wa,Textile,,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Crude Oil and Other Refinery Feedstock     ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    LPG                    ,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wa,Textile,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Diesel                    ,,,0,0,,,,,,,,,,,,,,,,,
wa,Textile,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,    Electricity            ,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0
wa,Textile,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
wa,Textile,,,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
wa,Textile,,,Energy consumption  ,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0
wa,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,"    Wood, woodwaste        ",,,1.2,1.3,1.3,1.3,1.3,1.2,1.2,1.2,,,,,,,,,,,
wa,Wood                   ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    LPG                    ,,,,,0,0,0,0,0,0,,,,,,,,,,,
wa,Wood                   ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Diesel                    ,,,0.1,0.1,0,0,0,0,0,0,,,,,,,,,,,
wa,Wood                   ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Natural gas            ,,,1,1,0.8,0.8,0.8,0.9,0.9,0.9,,,,,,,,,,,
wa,Wood                   ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,    Electricity            ,,,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,,,,,,,,,,,
wa,Wood                   ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
wa,Wood                   ,,,Energy consumption  ,3.1,3.1,2.6,2.6,2.7,2.7,2.8,2.8,,,,,,,,,,,
wa,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Diesel                    ,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0
wa,Other_wood_products                  ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Petroleum products nec ,,,,,,,,,,,,0,0,0,,,,,,,
wa,Other_wood_products                  ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
wa,Other_wood_products                  ,,,Energy consumption  ,,,,,,,,,2.2,1.7,1.7,1.4,1.7,2,1.9,1.8,1.7,2.2,1.7
wa,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    LPG                    ,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
wa,Pulp_paper,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Natural gas            ,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
wa,Pulp_paper,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,    Electricity            ,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
wa,Pulp_paper,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
wa,Pulp_paper,,,Energy consumption  ,,,,,,,,,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
wa,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Crude Oil and Other Refinery Feedstock     ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
wa,Petroleum_refining                           ,,,Energy consumption  ,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
wa,Other_petroleum_manufacturing          ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
