Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
nsw,Oil_and_gas,,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Brown coal briquettes,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Crude Oil and Other Refinery Feedstock,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Electricity            ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
nsw,Oil_and_gas,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
