Location,Industry, Fuels consumed,Fuels produced,Energy consumption       ,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19
vic,Electricity_supply,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
vic,Electricity_supply,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
vic,Electricity_supply,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
vic,Electricity_supply,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
vic,Electricity_supply,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
vic,Electricity_supply,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
vic,Electricity_supply,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
vic,Electricity_supply,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
vic,Electricity_supply,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
vic,Electricity_supply,,    Thermal electricity    ,,179.7,177.4,184.4,185.7,183.9,180.6,183.1,194.7,194.1,193.2,190.3,194.6,177.9,173.7,185.6,176.2,169.4,146.6,139.6
vic,Electricity_supply,,,Energy consumption  ,530.8,541.5,508.4,524.4,533.5,554.8,539.9,542.1,562.1,549.9,536,558.8,509.9,502.6,529.2,511.2,486.8,409.1,388.1
vic,Gas_supply            ,,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,    Electricity            ,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.2
vic,Gas_supply            ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
vic,Gas_supply            ,,,Energy consumption  ,6.9,7,6.4,6.8,7,7,6.8,7,6.8,6.8,7.2,7.2,4.1,3,2.1,2.2,3.3,4.1,4.3
vic,Water_supply_services                 ,,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    LPG                    ,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
vic,Water_supply_services                 ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Diesel                    ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,    Electricity            ,,,1.6,1.6,1.7,1.9,1.8,2,2.1,2,2.2,2.7,1.7,1.7,1.5,1.8,1.5,1.8,1.7,1.9,2.2
vic,Water_supply_services                 ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
vic,Water_supply_services                 ,,,Energy consumption  ,2,2.1,2.2,2.4,2.3,2.5,2.6,2.6,2.5,3.1,2.3,3.4,2.8,3.1,2.4,2.3,2.6,3,3.3
vic,Construction                              ,,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Black coal,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    LPG                    ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,0,0,0,0,0
vic,Construction                              ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Diesel                    ,,,5.3,5.1,5,4.9,4.8,3.5,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3,3.1,3.1,3.2,3,3
vic,Construction                              ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Natural gas            ,,,1.7,1.8,1.9,1.9,2,2,2,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8
vic,Construction                              ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,    Electricity            ,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
vic,Construction                              ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,0,0,0,0,0,0
vic,Construction                              ,,,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
vic,Construction                              ,,,Energy consumption  ,7.3,7.3,7.3,7.2,7.1,5.8,5.7,5.7,5.5,5.5,5.4,5.3,5.2,5.2,5.9,5.3,5.4,5.1,5.1
vic,Commercial_services,,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Black coal              ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Brown coal              ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Coke                    ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Brown coal briquettes   ,,,2.7,2.6,2.6,1.3,1.7,1.4,1.1,1,0.8,0.8,0.8,0.8,0.8,0.9,,,,,
vic,Commercial_services,"    Wood, woodwaste         ",,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
vic,Commercial_services,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    LPG                     ,,,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1
vic,Commercial_services,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Aviation gasoline       ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Aviation turbine fuel   ,,,,,,,,,,,,,,,0,0,0,,,,
vic,Commercial_services,    Kerosene and Heating oil  ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
vic,Commercial_services,    Diesel                    ,,,1.4,1.4,1.5,1.5,1.5,1.9,2,2.1,2,2,2,2,2.3,2.4,2.5,2.6,2.6,2.6,0.6
vic,Commercial_services,    Fuel oil                ,,,,,0,0,0,0,0,0,,,0,0,0,,,,,,
vic,Commercial_services,    Petroleum products nec ,,,,,,,,,,,,,0,0,0,0,0,,,,
vic,Commercial_services,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,    Natural gas             ,,,26.6,26.8,26.6,26.6,26.6,25.1,25.1,26,28.2,30.3,32.4,31.8,31.9,31.8,33.5,34.8,35.6,36.8,37.8
vic,Commercial_services,    Town gas                ,,,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,,,,
vic,Commercial_services,    Solar energy            ,,,,,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2
vic,Commercial_services,    Electricity             ,,,35.3,36.7,44.4,45.4,45.5,46.7,51.1,50.9,51.1,52.5,54,53.2,54.3,54.3,60.7,61,62.1,62.7,63.3
vic,Commercial_services,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,0,0,0,,,,
vic,Commercial_services,,,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
vic,Commercial_services,,    Thermal electricity    ,,0.3,0.3,,,,,,,,,,,,,,,,,
vic,Commercial_services,,,Energy consumption  ,66.2,67.5,75.3,75.1,75.5,75.4,79.5,80.3,82.4,85.8,89.7,88.2,89.8,89.8,97.2,98.8,100.8,102.5,102
vic,Transport_postal,,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    LPG                    ,,,27.8,27.2,32.4,32,28.9,31.1,27,25.6,24.3,22.9,24,22.3,22.2,26.4,27.6,25.8,20.7,12.2,9.4
vic,Transport_postal,    Auto gasoline-leaded   ,,,21.6,15.3,10.3,0.9,,,0,0,,,,,,,,,,,
vic,Transport_postal,    Auto gasoline-unleaded ,,,129.2,140.7,150.7,166.7,167.6,166.4,167.3,167.3,163.7,164.4,169.1,162.4,162.9,160.6,162.7,151.1,158.5,151.3,151.4
vic,Transport_postal,    Aviation gasoline      ,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.6
vic,Transport_postal,    Aviation turbine fuel  ,,,41.4,35.8,34.6,37.9,44.1,44.7,50.1,41.8,47.4,47.9,43.8,43.7,49.2,54.3,54.5,58.6,61.9,75.7,86.5
vic,Transport_postal,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Diesel                    ,,,63.2,67.1,70.1,73,77.1,81,84.1,86.8,93.2,98.7,103.6,106.9,110.2,113.9,119.9,124.6,128.9,135.1,140.3
vic,Transport_postal,    Fuel oil               ,,,12.1,13,13.2,15.8,11.3,11,10.3,13.4,5.7,5.6,4.9,4,1.5,1.6,0.8,0.9,0.8,0.8,4.9
vic,Transport_postal,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Natural gas            ,,,0.6,0.6,0.2,0.2,0.3,0.4,0.4,0.4,2.1,2.3,2.5,2.3,2.8,2.4,2.1,3.2,3.5,3.2,2.7
vic,Transport_postal,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,    Electricity            ,,,1.4,1.4,2.7,2.8,2.7,2.8,2.9,3,2.6,2.8,3.1,3.1,3.2,3.2,3.1,3.3,3.2,3.2,3.3
vic,Transport_postal,    Liquid/gas Biofuels               ,,,,,,,,,0,0,0.3,0.5,0.5,0.4,0.4,0.5,0.4,0.3,0.5,0.7,0.9
vic,Transport_postal,,,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Auto gasoline-leaded   ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Auto gasoline-unleaded ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Kerosene and Heating oil                    ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Diesel                    ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Solvents               ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Bitumen                ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Town gas               ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,    Thermal electricity    ,,,,,,,,,,,,,,,,,,,,
vic,Transport_postal,,,Energy consumption  ,297.8,301.6,314.7,329.8,332.5,337.8,342.5,338.9,339.6,345.5,352.1,345.7,352.8,363.4,371.5,368.2,378.5,382.7,399.9
vic,Road_transport                                ,,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Black coal             ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Brown coal             ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Coke                   ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,"    Wood, woodwaste        ",,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Bagasse                ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Crude Oil and Other Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    LPG                    ,,,27.8,27.3,32.4,32,28.9,31.1,27,25.6,24.2,22.7,23.9,22.3,22.1,26.4,27.5,25.7,20.6,12.1,9.3
vic,Road_transport                                ,    Auto gasoline-leaded   ,,,21.6,15.3,10.3,0.9,,,0,0,,,,,,,,,,,
vic,Road_transport                                ,    Auto gasoline-unleaded ,,,129.2,140.7,148.4,164.3,165.2,164.1,165,165,161.2,161.8,166.5,159.7,160.2,158,160,148.3,155.6,148.5,148.7
vic,Road_transport                                ,    Aviation gasoline      ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Aviation turbine fuel  ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Kerosene and Heating oil  ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Diesel                    ,,,60.7,63.8,66.9,69.8,72.3,74.9,78,80.3,85.7,90.9,95.6,100,102.9,106.7,112,116.2,120.5,126.1,128.8
vic,Road_transport                                ,    Fuel oil               ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Petroleum products nec ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Solvents               ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Lubricants and greases   ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Bitumen                ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Natural gas            ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Town gas               ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Solar energy           ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,    Electricity            ,,,,,,,,,,,,,,,,,0,0,0,0,0
vic,Road_transport                                ,    Liquid/gas Biofuels               ,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,,,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,,    Coke                   ,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,,    Coal byproducts        ,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,,    Brown coal briquettes  ,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,,    Refinery feedstock     ,,,,,,,,,,,,,,,,,,,,
vic,Road_transport                                ,,    LPG                    ,,,,,,,,,,,,,,,,,,,,
